Slide, Region, Positive, Count, Positivity
CaseKI67_0012,germinal_center,84259,95688,0.8805597358
CaseKI67_0012,light_zone,36686,43563,0.8421366756
CaseKI67_0012,dark_zone,37691,40167,0.9383573580
CaseKI67_0012,mantle,15196,76533,0.1985548718
CaseKI67_0013,germinal_center,28196,29701,0.9493283054
CaseKI67_0013,light_zone,572,758,0.7546174142
CaseKI67_0013,dark_zone,26418,27435,0.9629305631
CaseKI67_0013,mantle,6394,41214,0.1551414568
CaseKI67_0014,germinal_center,84762,89627,0.9457194819
CaseKI67_0014,light_zone,25286,27381,0.9234870896
CaseKI67_0014,dark_zone,49094,50782,0.9667598755
CaseKI67_0014,mantle,22190,65253,0.3400609934
CaseKI67_0015,germinal_center,19981,25228,0.7920168067
CaseKI67_0015,light_zone,7971,11241,0.7091006138
CaseKI67_0015,dark_zone,8899,9820,0.9062118126
CaseKI67_0015,mantle,4069,26572,0.1531311155
CaseKI67_0016,germinal_center,59533,72447,0.8217455519
CaseKI67_0016,light_zone,21071,29526,0.7136422136
CaseKI67_0016,dark_zone,26063,27889,0.9345261573
CaseKI67_0016,mantle,8538,74117,0.1151962438
CaseKI67_0017,germinal_center,69213,84246,0.8215582936
CaseKI67_0017,light_zone,32818,43267,0.7584995493
CaseKI67_0017,dark_zone,24886,26764,0.9298311164
CaseKI67_0017,mantle,13735,77011,0.1783511446
CaseKI67_0018,germinal_center,76132,85180,0.8937778821
CaseKI67_0018,light_zone,33324,39380,0.8462163535
CaseKI67_0018,dark_zone,35991,37967,0.9479548029
CaseKI67_0018,mantle,12442,63223,0.1967954700
CaseKI67_0019,germinal_center,17425,22814,0.7637853949
CaseKI67_0019,light_zone,7830,11276,0.6943951756
CaseKI67_0019,dark_zone,6846,7568,0.9045983087
CaseKI67_0019,mantle,4027,25982,0.1549919175
CaseKI67_0020,germinal_center,45083,54333,0.8297535568
CaseKI67_0020,light_zone,16292,22406,0.7271266625
CaseKI67_0020,dark_zone,24178,25896,0.9336577078
CaseKI67_0020,mantle,8164,43709,0.1867807545
CaseKI67_0021,germinal_center,23703,27050,0.8762661738
CaseKI67_0021,light_zone,4099,5240,0.7822519084
CaseKI67_0021,dark_zone,15029,16099,0.9335362445
CaseKI67_0021,mantle,5121,28983,0.1766897837
CaseKI67_0022,germinal_center,4743,6156,0.7704678363
CaseKI67_0022,light_zone,2599,3526,0.7370958593
CaseKI67_0022,dark_zone,958,1006,0.9522862823
CaseKI67_0022,mantle,3085,30374,0.1015671298
CaseKI67_0023,germinal_center,24904,31915,0.7803227323
CaseKI67_0023,light_zone,11887,16520,0.7195520581
CaseKI67_0023,dark_zone,7808,8505,0.9180482069
CaseKI67_0023,mantle,6502,31832,0.2042598643
CaseKI67_0024,germinal_center,14904,19436,0.7668244495
CaseKI67_0024,light_zone,7390,10330,0.7153920620
CaseKI67_0024,dark_zone,5477,6063,0.9033481775
CaseKI67_0024,mantle,1941,14201,0.1366805155
CaseKI67_0025,germinal_center,6090,7127,0.8544969833
CaseKI67_0025,light_zone,1761,2032,0.8666338583
CaseKI67_0025,dark_zone,2354,2619,0.8988163421
CaseKI67_0025,mantle,937,6485,0.1444872783
CaseKI67_0026,germinal_center,29188,37230,0.7839914048
CaseKI67_0026,light_zone,16203,21939,0.7385477916
CaseKI67_0026,dark_zone,8300,8986,0.9236590252
CaseKI67_0026,mantle,4962,36373,0.1364198719
CaseKI67_0027,germinal_center,26031,31543,0.8252544146
CaseKI67_0027,light_zone,11912,15383,0.7743613079
CaseKI67_0027,dark_zone,11106,12195,0.9107011070
CaseKI67_0027,mantle,4159,28271,0.1471118814
CaseKI67_0028,germinal_center,7376,7814,0.9439467622
CaseKI67_0028,light_zone,922,1085,0.8497695853
CaseKI67_0028,dark_zone,5209,5342,0.9751029577
CaseKI67_0028,mantle,1532,8009,0.1912848046
CaseKI67_0029,germinal_center,5956,7611,0.7825515701
CaseKI67_0029,light_zone,3477,4497,0.7731821214
CaseKI67_0029,dark_zone,1468,1613,0.9101053937
CaseKI67_0029,mantle,1796,8540,0.2103044496
CaseKI67_0030,germinal_center,16695,33377,0.5001947449
