Slide, Region, Positive, Count, Positivity
CaseKI67_0044,germinal_center,0,0,0
CaseKI67_0044,light_zone,17840,22976,0.7764623955
CaseKI67_0044,dark_zone,16079,16912,0.9507450331
CaseKI67_0044,mantle,3728,29594,0.1259714807
CaseKI67_0045,germinal_center,0,0,0
CaseKI67_0045,light_zone,24805,32199,0.7703655393
CaseKI67_0045,dark_zone,22236,23969,0.9276982769
CaseKI67_0045,mantle,6880,54899,0.1253210441
CaseKI67_0046,germinal_center,0,0,0
CaseKI67_0046,light_zone,31785,40381,0.7871276095
CaseKI67_0046,dark_zone,29554,31641,0.9340412756
CaseKI67_0046,mantle,7100,55083,0.1288963927
CaseKI67_0047,germinal_center,0,0,0
CaseKI67_0047,light_zone,30130,39004,0.7724848733
CaseKI67_0047,dark_zone,24215,26026,0.9304157381
CaseKI67_0047,mantle,9552,65558,0.1457030416
CaseKI67_0048,germinal_center,0,0,0
CaseKI67_0048,light_zone,27068,36003,0.7518262367
CaseKI67_0048,dark_zone,25986,28005,0.9279057311
CaseKI67_0048,mantle,7400,61776,0.1197876198
CaseKI67_0049,germinal_center,0,0,0
CaseKI67_0049,light_zone,27508,35890,0.7664530510
CaseKI67_0049,dark_zone,23578,25366,0.9295119451
CaseKI67_0049,mantle,7449,59320,0.1255731625
CaseKI67_0050,germinal_center,0,0,0
CaseKI67_0050,light_zone,18810,24703,0.7614459782
CaseKI67_0050,dark_zone,21230,22790,0.9315489250
CaseKI67_0050,mantle,4900,43172,0.1134994904
CaseKI67_0051,germinal_center,0,0,0
CaseKI67_0051,light_zone,7651,10830,0.7064635272
CaseKI67_0051,dark_zone,17789,19442,0.9149778829
CaseKI67_0051,mantle,3938,31144,0.1264449011
CaseKI67_0052,germinal_center,0,0,0
CaseKI67_0052,light_zone,8951,11852,0.7552311846
CaseKI67_0052,dark_zone,18093,19565,0.9247636085
CaseKI67_0052,mantle,3845,30274,0.1270066724
CaseKI67_0053,germinal_center,0,0,0
CaseKI67_0053,light_zone,17335,26111,0.6638964421
CaseKI67_0053,dark_zone,15113,16790,0.9001191185
CaseKI67_0053,mantle,4678,39900,0.1172431078
CaseKI67_0054,germinal_center,0,0,0
CaseKI67_0054,light_zone,3578,5766,0.6205341658
CaseKI67_0054,dark_zone,4425,4996,0.8857085669
CaseKI67_0054,mantle,5604,63563,0.0881644982
CaseKI67_0055,germinal_center,0,0,0
CaseKI67_0055,light_zone,3604,6227,0.5787698731
CaseKI67_0055,dark_zone,3685,4113,0.8959397034
CaseKI67_0055,mantle,6479,61781,0.1048704294
CaseKI67_0056,germinal_center,0,0,0
CaseKI67_0056,light_zone,17508,23933,0.7315422220
CaseKI67_0056,dark_zone,16745,18139,0.9231490159
CaseKI67_0056,mantle,4783,41292,0.1158335755
CaseKI67_0057,germinal_center,0,0,0
CaseKI67_0057,light_zone,6492,8322,0.7801009373
CaseKI67_0057,dark_zone,19996,21382,0.9351791226
CaseKI67_0057,mantle,2640,14236,0.1854453498
CaseKI67_0058,germinal_center,0,0,0
CaseKI67_0058,light_zone,30276,39736,0.7619287296
CaseKI67_0058,dark_zone,35838,38889,0.9215459384
CaseKI67_0058,mantle,6339,55899,0.1134009553
CaseKI67_0059,germinal_center,0,0,0
CaseKI67_0059,light_zone,35444,48478,0.7311357729
CaseKI67_0059,dark_zone,25326,27355,0.9258270883
CaseKI67_0059,mantle,9637,81752,0.1178809081
CaseKI67_0060,germinal_center,0,0,0
CaseKI67_0060,light_zone,3827,4959,0.7717281710
CaseKI67_0060,dark_zone,11303,12466,0.9067062410
CaseKI67_0060,mantle,3665,36090,0.1015516764
CaseKI67_0061,germinal_center,0,0,0
CaseKI67_0061,light_zone,15762,20158,0.7819228098
CaseKI67_0061,dark_zone,24028,25894,0.9279369738
CaseKI67_0061,mantle,5000,34691,0.1441296013
CaseKI67_0062,germinal_center,0,0,0
CaseKI67_0062,light_zone,6412,8271,0.7752387861
CaseKI67_0062,dark_zone,2546,2741,0.9288580810
CaseKI67_0062,mantle,1664,10296,0.1616161616
CaseKI67_0063,germinal_center,0,0,0
CaseKI67_0063,light_zone,9529,13822,0.6894081898
CaseKI67_0063,dark_zone,14795,16696,0.8861403929
CaseKI67_0063,mantle,3057,20594,0.1484412936
CaseKI67_0064,germinal_center,0,0,0
CaseKI67_0064,light_zone,4141,6029,0.6868469066
CaseKI67_0064,dark_zone,3726,4259,0.8748532519
CaseKI67_0064,mantle,1610,13028,0.1235799816
CaseKI67_0065,germinal_center,0,0,0
CaseKI67_0065,light_zone,23781,31314,0.7594366737
CaseKI67_0065,dark_zone,26636,28949,0.9201008670
CaseKI67_0065,mantle,4505,38000,0.1185526316
CaseKI67_0066,germinal_center,0,0,0
CaseKI67_0066,light_zone,24024,30900,0.7774757282
CaseKI67_0066,dark_zone,34285,36925,0.9285037238
CaseKI67_0066,mantle,8304,64316,0.1291125070
CaseKI67_0067,germinal_center,0,0,0
CaseKI67_0067,light_zone,34680,46748,0.7418499187
CaseKI67_0067,dark_zone,34183,37412,0.9136907944
CaseKI67_0067,mantle,9264,82939,0.1116965481
CaseKI67_0068,germinal_center,0,0,0
CaseKI67_0068,light_zone,9352,13172,0.7099908898
CaseKI67_0068,dark_zone,13238,14402,0.9191778920
CaseKI67_0068,mantle,5732,47692,0.1201878722
CaseKI67_0069,germinal_center,0,0,0
CaseKI67_0069,light_zone,17315,24736,0.6999919146
CaseKI67_0069,dark_zone,12934,14394,0.8985688481
CaseKI67_0069,mantle,7941,70181,0.1131502828
CaseKI67_0070,germinal_center,0,0,0
CaseKI67_0070,light_zone,3405,4814,0.7073120066
CaseKI67_0070,dark_zone,5991,6598,0.9080024250
CaseKI67_0070,mantle,2790,19242,0.1449953227
CaseKI67_0071,germinal_center,0,0,0
CaseKI67_0071,light_zone,9324,13460,0.6927191679
CaseKI67_0071,dark_zone,8865,10191,0.8698851928
CaseKI67_0071,mantle,2804,25622,0.1094372024
CaseKI67_0072,germinal_center,0,0,0
CaseKI67_0072,light_zone,43413,57864,0.7502592285
CaseKI67_0072,dark_zone,53310,58422,0.9124987162
CaseKI67_0072,mantle,6789,58229,0.1165913892
CaseKI67_0073,germinal_center,0,0,0
CaseKI67_0073,light_zone,549,662,0.8293051360
CaseKI67_0073,dark_zone,1990,2073,0.9599614086
CaseKI67_0073,mantle,1197,6216,0.1925675676
CaseKI67_0074,germinal_center,0,0,0
CaseKI67_0074,light_zone,522,618,0.8446601942
CaseKI67_0074,dark_zone,1547,1597,0.9686912962
CaseKI67_0074,mantle,534,4166,0.1281805089
CaseKI67_0075,germinal_center,0,0,0
CaseKI67_0075,light_zone,929,1085,0.8562211982
CaseKI67_0075,dark_zone,3059,3190,0.9589341693
CaseKI67_0075,mantle,108,671,0.1609538003
CaseKI67_0076,germinal_center,0,0,0
CaseKI67_0076,light_zone,2278,2443,0.9324600901
CaseKI67_0076,dark_zone,0,0,0
CaseKI67_0076,mantle,987,7113,0.1387600169
CaseKI67_0077,germinal_center,0,0,0
CaseKI67_0077,light_zone,7674,11488,0.6680013928
CaseKI67_0077,dark_zone,3223,3733,0.8633806590
CaseKI67_0077,mantle,6587,58265,0.1130524328
CaseKI67_0078,germinal_center,0,0,0
CaseKI67_0078,light_zone,47788,66493,0.7186921932
CaseKI67_0078,dark_zone,46182,51505,0.8966508106
CaseKI67_0078,mantle,9221,85803,0.1074671049
CaseKI67_0079,germinal_center,0,0,0
CaseKI67_0079,light_zone,7236,11366,0.6366355798
CaseKI67_0079,dark_zone,7940,8903,0.8918342132
CaseKI67_0079,mantle,3269,27757,0.1177720935
CaseKI67_0080,germinal_center,0,0,0
CaseKI67_0080,light_zone,17834,24686,0.7224337681
CaseKI67_0080,dark_zone,24335,26489,0.9186832270
CaseKI67_0080,mantle,6163,58829,0.1047612572
CaseKI67_0081,germinal_center,0,0,0
CaseKI67_0081,light_zone,8987,12660,0.7098736177
CaseKI67_0081,dark_zone,13087,13896,0.9417818077
CaseKI67_0081,mantle,3075,37180,0.0827057558
CaseKI67_0082,germinal_center,0,0,0
CaseKI67_0082,light_zone,9017,13244,0.6808366053
CaseKI67_0082,dark_zone,8752,10183,0.8594716685
CaseKI67_0082,mantle,2667,25602,0.1041715491
CaseKI67_0083,germinal_center,0,0,0
CaseKI67_0083,light_zone,9461,14018,0.6749179626
CaseKI67_0083,dark_zone,17659,18999,0.9294699721
CaseKI67_0083,mantle,6553,66190,0.0990028705
CaseKI67_0084,germinal_center,0,0,0
CaseKI67_0084,light_zone,5120,6444,0.7945375543
CaseKI67_0084,dark_zone,5262,5665,0.9288614298
CaseKI67_0084,mantle,2066,14218,0.1453087635
CaseKI67_0085,germinal_center,0,0,0
CaseKI67_0085,light_zone,7282,11116,0.6550917596
CaseKI67_0085,dark_zone,4047,4743,0.8532574320
CaseKI67_0085,mantle,2996,31494,0.0951292310
CaseKI67_0086,germinal_center,0,0,0
CaseKI67_0086,light_zone,6534,10378,0.6296010792
CaseKI67_0086,dark_zone,4295,5163,0.8318806895
CaseKI67_0086,mantle,3302,32183,0.1026007519
CaseKI67_0087,germinal_center,0,0,0
CaseKI67_0087,light_zone,7332,10203,0.7186121729
CaseKI67_0087,dark_zone,3405,3699,0.9205190592
CaseKI67_0087,mantle,3000,27303,0.1098780354
CaseKI67_0088,germinal_center,0,0,0
CaseKI67_0088,light_zone,7649,10721,0.7134595653
CaseKI67_0088,dark_zone,3688,3950,0.9336708861
CaseKI67_0088,mantle,2145,23638,0.0907437177
CaseKI67_0089,germinal_center,0,0,0
